date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:42:46	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2002%20Apr%202026%2021:42:47%20GMT	https://web.archive.org/web/20241214014801/https://tularosamoto.com/pages/events	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20241214014801/https_/tularosamoto.com/pages/events	(from https://web.archive.org/web/20241214014801/https://tularosamoto.com/collections/motorosa-rl/Race-Line)
14:42:47	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2002%20Apr%202026%2021:42:47%20GMT	https://web.archive.org/web/20241214014801/https://tularosamoto.com/blogs/videos	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20241214014801/https_/tularosamoto.com/blogs/videos	(from https://web.archive.org/web/20241214014801/https://tularosamoto.com/collections/motorosa-rl/Race-Line)
14:42:47	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2002%20Apr%202026%2021:42:48%20GMT	https://web.archive.org/web/20241214014801/https://tularosamoto.com/pages/event-photos	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20241214014801/https_/tularosamoto.com/pages/event-photos	(from https://web.archive.org/web/20241214014801/https://tularosamoto.com/collections/motorosa-rl/Race-Line)
14:42:48	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2002%20Apr%202026%2021:42:48%20GMT	https://web.archive.org/web/20241214014801/https://tularosamoto.com/blogs/contests-and-promotions-2	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20241214014801/https_/tularosamoto.com/blogs/contests-and-promotions-2	(from https://web.archive.org/web/20241214014801/https://tularosamoto.com/collections/motorosa-rl/Race-Line)
14:42:48	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2002%20Apr%202026%2021:42:49%20GMT	https://web.archive.org/web/20241214014801/https://tularosamoto.com/pages/connect-with-us	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20241214014801/https_/tularosamoto.com/pages/connect-with-us	(from https://web.archive.org/web/20241214014801/https://tularosamoto.com/collections/motorosa-rl/Race-Line)
14:42:49	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2002%20Apr%202026%2021:42:49%20GMT	https://web.archive.org/web/20241214014801/https://tularosamoto.com/account/login	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20241214014801/https_/tularosamoto.com/account/login	(from https://web.archive.org/web/20241214014801/https://tularosamoto.com/collections/motorosa-rl/Race-Line)
14:42:49	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2002%20Apr%202026%2021:42:50%20GMT	https://web.archive.org/web/20241214014801/https://tularosamoto.com/cart	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20241214014801/https_/tularosamoto.com/cart	(from https://web.archive.org/web/20241214014801/https://tularosamoto.com/collections/motorosa-rl/Race-Line)
14:42:50	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2002%20Apr%202026%2021:42:50%20GMT	https://web.archive.org/web/20241214014801/https://tularosamoto.com/cart	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20241214014801/https_/tularosamoto.com/cart	(from https://web.archive.org/web/20241214014801/https://tularosamoto.com/collections/motorosa-rl/Race-Line)
14:42:51	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2002%20Apr%202026%2021:42:51%20GMT	http://web.archive.org/web/20241214014801cs_/https://tularosamoto.com/cdn/shop/t/14/assets/section-image-banner.css?v=124819179385751388401733441097	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20241214014801cs_/https_/tularosamoto.com/cdn/shop/t/14/assets/section-image-bannerbf25.css	(from https://web.archive.org/web/20241214014801/https://tularosamoto.com/collections/motorosa-rl/Race-Line)
14:42:52	9031/9031	---MCZ	200	added ('OK')	text/css	date:Thu,%2002%20Apr%202026%2021:42:52%20GMT	http://web.archive.org/web/20241221123752cs_/https://tularosamoto.com/cdn/shop/t/14/assets/section-image-banner.css?v=124819179385751388401733441097	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20241221123752cs_/https_/tularosamoto.com/cdn/shop/t/14/assets/section-image-bannerbf25.css	(from https://web.archive.org/web/20241214014801/https://tularosamoto.com/collections/motorosa-rl/Race-Line)
14:42:54	151838/151838	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Thu,%2002%20Apr%202026%2021:42:52%20GMT	http://web.archive.org/web/20241214014801im_/https://tularosamoto.com/cdn/shop/collections/MOTOROSA.gif?v=1683051178&width=3840	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20241214014801im_/https_/tularosamoto.com/cdn/shop/collections/MOTOROSA.1c4294c.delayed	(from https://web.archive.org/web/20241214014801/https://tularosamoto.com/collections/motorosa-rl/Race-Line)
14:42:54	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2002%20Apr%202026%2021:42:54%20GMT	http://web.archive.org/web/20241214014801cs_/https://tularosamoto.com/cdn/shop/t/14/assets/template-collection.css?v=58558206033505836701733441097	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20241214014801cs_/https_/tularosamoto.com/cdn/shop/t/14/assets/template-collectionef1b.css	(from https://web.archive.org/web/20241214014801/https://tularosamoto.com/collections/motorosa-rl/Race-Line)
14:42:55	2105/2105	---MCZ	200	added ('OK')	text/css	date:Thu,%2002%20Apr%202026%2021:42:55%20GMT	http://web.archive.org/web/20241221123839cs_/https://tularosamoto.com/cdn/shop/t/14/assets/template-collection.css?v=58558206033505836701733441097	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20241221123839cs_/https_/tularosamoto.com/cdn/shop/t/14/assets/template-collectionef1b.css	(from https://web.archive.org/web/20241214014801/https://tularosamoto.com/collections/motorosa-rl/Race-Line)
14:42:55	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2002%20Apr%202026%2021:42:56%20GMT	http://web.archive.org/web/20241214014801cs_/https://tularosamoto.com/cdn/shop/t/14/assets/component-card.css?v=120341546515895839841733441095	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20241214014801cs_/https_/tularosamoto.com/cdn/shop/t/14/assets/component-carda45d.css	(from https://web.archive.org/web/20241214014801/https://tularosamoto.com/collections/motorosa-rl/Race-Line)
14:42:56	12463/12463	---MCZ	200	added ('OK')	text/css	date:Thu,%2002%20Apr%202026%2021:42:57%20GMT	http://web.archive.org/web/20241221134758cs_/https://tularosamoto.com/cdn/shop/t/14/assets/component-card.css?v=120341546515895839841733441095	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20241221134758cs_/https_/tularosamoto.com/cdn/shop/t/14/assets/component-carda45d.css	(from https://web.archive.org/web/20241214014801/https://tularosamoto.com/collections/motorosa-rl/Race-Line)
14:42:57	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2002%20Apr%202026%2021:42:57%20GMT	http://web.archive.org/web/20241214014801cs_/https://tularosamoto.com/cdn/shop/t/14/assets/component-facets.css?v=122898528428646687911733441095	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20241214014801cs_/https_/tularosamoto.com/cdn/shop/t/14/assets/component-facets745b.css	(from https://web.archive.org/web/20241214014801/https://tularosamoto.com/collections/motorosa-rl/Race-Line)
14:42:57	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2002%20Apr%202026%2021:42:58%20GMT	http://web.archive.org/web/20241214014801js_/https://tularosamoto.com/cdn/shop/t/14/assets/facets.js?v=42798985796066624181733441095	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20241214014801js_/https_/tularosamoto.com/cdn/shop/t/14/assets/facetsb1d9.js	(from https://web.archive.org/web/20241214014801/https://tularosamoto.com/collections/motorosa-rl/Race-Line)
14:42:58	151854/151854	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Thu,%2002%20Apr%202026%2021:42:58%20GMT	http://web.archive.org/web/20241214014801cs_/https://tularosamoto.com/cdn/shop/t/14/assets/component-show-more.css?v=139536189637226996221733441095	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20241214014801cs_/https_/tularosamoto.com/cdn/shop/t/14/assets/component-show-more4334.css	(from https://web.archive.org/web/20241214014801/https://tularosamoto.com/collections/motorosa-rl/Race-Line)
14:43:00	151856/151856	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Thu,%2002%20Apr%202026%2021:42:59%20GMT	http://web.archive.org/web/20241214014801cs_/https://tularosamoto.com/cdn/shop/t/14/assets/component-swatch-input.css?v=61683592951238328641733441095	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20241214014801cs_/https_/tularosamoto.com/cdn/shop/t/14/assets/component-swatch-inputbe20.css	(from https://web.archive.org/web/20241214014801/https://tularosamoto.com/collections/motorosa-rl/Race-Line)
14:43:02	151849/151849	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Thu,%2002%20Apr%202026%2021:43:01%20GMT	http://web.archive.org/web/20241214014801cs_/https://tularosamoto.com/cdn/shop/t/14/assets/component-swatch.css?v=6811383713633888781733441095	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20241214014801cs_/https_/tularosamoto.com/cdn/shop/t/14/assets/component-swatch044b.css	(from https://web.archive.org/web/20241214014801/https://tularosamoto.com/collections/motorosa-rl/Race-Line)
14:43:02	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2002%20Apr%202026%2021:43:02%20GMT	https://web.archive.org/web/20241214014801/https://tularosamoto.com/collections/motorosa-rl	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20241214014801/https_/tularosamoto.com/collections/motorosa-rl	(from https://web.archive.org/web/20241214014801/https://tularosamoto.com/collections/motorosa-rl/Race-Line)
14:43:04	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2002%20Apr%202026%2021:43:04%20GMT	http://web.archive.org/web/20241214014801cs_/https://tularosamoto.com/cdn/shop/t/14/assets/component-rating.css?v=179577762467860590411733441095	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20241214014801cs_/https_/tularosamoto.com/cdn/shop/t/14/assets/component-rating5619.css	(from https://web.archive.org/web/20241214014801/https://tularosamoto.com/collections/motorosa-rl/Race-Line)
14:43:05	251214/251214	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202026%2021:43:03%20GMT	https://web.archive.org/web/20250123171641/https://tularosamoto.com/collections/motorosa-rl	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20250123171641/https_/tularosamoto.com/collections/motorosa-rl.html	(from https://web.archive.org/web/20241214014801/https://tularosamoto.com/collections/motorosa-rl/Race-Line)
14:43:05	1688/1688	---MCZ	200	added ('OK')	text/css	date:Thu,%2002%20Apr%202026%2021:43:05%20GMT	http://web.archive.org/web/20241222081810cs_/https://tularosamoto.com/cdn/shop/t/14/assets/component-rating.css?v=179577762467860590411733441095	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20241222081810cs_/https_/tularosamoto.com/cdn/shop/t/14/assets/component-rating5619.css	(from https://web.archive.org/web/20241214014801/https://tularosamoto.com/collections/motorosa-rl/Race-Line)
14:43:06	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2002%20Apr%202026%2021:43:06%20GMT	http://web.archive.org/web/20241214014801cs_/https://tularosamoto.com/cdn/shop/t/14/assets/component-volume-pricing.css?v=111870094811454961941733441095	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20241214014801cs_/https_/tularosamoto.com/cdn/shop/t/14/assets/component-volume-pricing1b8d.css	(from https://web.archive.org/web/20241214014801/https://tularosamoto.com/collections/motorosa-rl/Race-Line)
14:43:07	1721/1721	---MCZ	200	added ('OK')	text/css	date:Thu,%2002%20Apr%202026%2021:43:07%20GMT	http://web.archive.org/web/20241221132259cs_/https://tularosamoto.com/cdn/shop/t/14/assets/component-volume-pricing.css?v=111870094811454961941733441095	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20241221132259cs_/https_/tularosamoto.com/cdn/shop/t/14/assets/component-volume-pricing1b8d.css	(from https://web.archive.org/web/20241214014801/https://tularosamoto.com/collections/motorosa-rl/Race-Line)
14:43:07	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2002%20Apr%202026%2021:43:08%20GMT	http://web.archive.org/web/20241214014801cs_/https://tularosamoto.com/cdn/shop/t/14/assets/quick-order-list.css?v=120858966590873085131733441097	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20241214014801cs_/https_/tularosamoto.com/cdn/shop/t/14/assets/quick-order-list3428.css	(from https://web.archive.org/web/20241214014801/https://tularosamoto.com/collections/motorosa-rl/Race-Line)
14:43:08	10092/10092	---MCZ	200	added ('OK')	text/css	date:Thu,%2002%20Apr%202026%2021:43:08%20GMT	http://web.archive.org/web/20241221141852cs_/https://tularosamoto.com/cdn/shop/t/14/assets/quick-order-list.css?v=120858966590873085131733441097	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20241221141852cs_/https_/tularosamoto.com/cdn/shop/t/14/assets/quick-order-list3428.css	(from https://web.archive.org/web/20241214014801/https://tularosamoto.com/collections/motorosa-rl/Race-Line)
14:43:09	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2002%20Apr%202026%2021:43:09%20GMT	http://web.archive.org/web/20241214014801cs_/https://tularosamoto.com/cdn/shop/t/14/assets/quantity-popover.css?v=129068967981937647381733441097	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20241214014801cs_/https_/tularosamoto.com/cdn/shop/t/14/assets/quantity-popover1488.css	(from https://web.archive.org/web/20241214014801/https://tularosamoto.com/collections/motorosa-rl/Race-Line)
14:43:10	3577/3577	---MCZ	200	added ('OK')	text/css	date:Thu,%2002%20Apr%202026%2021:43:10%20GMT	http://web.archive.org/web/20241221125423cs_/https://tularosamoto.com/cdn/shop/t/14/assets/quantity-popover.css?v=129068967981937647381733441097	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20241221125423cs_/https_/tularosamoto.com/cdn/shop/t/14/assets/quantity-popover1488.css	(from https://web.archive.org/web/20241214014801/https://tularosamoto.com/collections/motorosa-rl/Race-Line)
14:43:10	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2002%20Apr%202026%2021:43:10%20GMT	http://web.archive.org/web/20241214014801im_/https://tularosamoto.com/cdn/shop/products/RLGlove-Back.jpg?v=1672955299&width=533	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20241214014801im_/https_/tularosamoto.com/cdn/shop/products/RLGlove-Back5ad8.jpg	(from https://web.archive.org/web/20241214014801/https://tularosamoto.com/collections/motorosa-rl/Race-Line)
14:43:11	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2002%20Apr%202026%2021:43:12%20GMT	http://web.archive.org/web/20241214014801im_/https://tularosamoto.com/cdn/shop/products/RLGlove-Palm.jpg?v=1672955300&width=533	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20241214014801im_/https_/tularosamoto.com/cdn/shop/products/RLGlove-Palm0489.jpg	(from https://web.archive.org/web/20241214014801/https://tularosamoto.com/collections/motorosa-rl/Race-Line)
14:43:15	68818/68818	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Apr%202026%2021:43:11%20GMT	http://web.archive.org/web/20241222072207im_/https://tularosamoto.com/cdn/shop/products/RLGlove-Back.jpg?v=1672955299&width=533	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20241222072207im_/https_/tularosamoto.com/cdn/shop/products/RLGlove-Back5ad8.jpg	(from https://web.archive.org/web/20241214014801/https://tularosamoto.com/collections/motorosa-rl/Race-Line)
14:43:16	63349/63349	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Apr%202026%2021:43:12%20GMT	http://web.archive.org/web/20241221124747im_/https://tularosamoto.com/cdn/shop/products/RLGlove-Palm.jpg?v=1672955300&width=533	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20241221124747im_/https_/tularosamoto.com/cdn/shop/products/RLGlove-Palm0489.jpg	(from https://web.archive.org/web/20241214014801/https://tularosamoto.com/collections/motorosa-rl/Race-Line)
14:43:16	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2002%20Apr%202026%2021:43:13%20GMT	https://web.archive.org/web/20241214014801/https://tularosamoto.com/products/motorosa-race-line-gloves	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20241214014801/https_/tularosamoto.com/products/motorosa-race-line-gloves	(from https://web.archive.org/web/20241214014801/https://tularosamoto.com/collections/motorosa-rl/Race-Line)
14:43:18	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2002%20Apr%202026%2021:43:17%20GMT	http://web.archive.org/web/20241214014801im_/https://tularosamoto.com/cdn/shop/files/Avash12-24_Front.png?v=1733949999&width=533	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20241214014801im_/https_/tularosamoto.com/cdn/shop/files/Avash12-24_Front0697.png	(from https://web.archive.org/web/20241214014801/https://tularosamoto.com/collections/motorosa-rl/Race-Line)
14:43:20	261450/261450	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202026%2021:43:17%20GMT	https://web.archive.org/web/20241111141310/https://tularosamoto.com/products/motorosa-race-line-gloves	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20241111141310/https_/tularosamoto.com/products/motorosa-race-line-gloves.html	(from https://web.archive.org/web/20241214014801/https://tularosamoto.com/collections/motorosa-rl/Race-Line)
14:43:35	0/0	---M--	302	error ('FOUND')	text/plain	date:Thu,%2002%20Apr%202026%2021:43:22%20GMT	https://web.archive.org/web/20241214014801/https://tularosamoto.com/products/motorosa-race-line-suit-v2	E:/Documents/Website%20Extract/Fresh%20Again/TularosaMoto/web.archive.org/web/20241214014801/https_/tularosamoto.com/products/motorosa-race-line-suit-v2	(from https://web.archive.org/web/20241214014801/https://tularosamoto.com/collections/motorosa-rl/Race-Line)
